date,price,BTC_VOLUME,ETH_PRICE,ETH_VOLUME,USDT_VOLUME,SPY_PRICE,SPY_VOLUME,QQQ_PRICE,QQQ_VOLUME,GLD_PRICE,GLD_VOLUME,USO_PRICE,USO_VOLUME,JNK_PRICE,JNK_VOLUME,SHY_PRICE,SHY_VOLUME,IEF_PRICE,IEF_VOLUME,TLT_PRICE,TLT_VOLUME,DXY_INDEX,VIX_INDEX,PUT_INDEX,BCOM_INDEX,STOXX_INDEX,SSEC_INDEX
6/8/2018,7639.12,1459894514,595.1261407,987621968.4,1642225.921,278.19,72139719,174.44,31780348,123.01,3865667,106.16,1979261,107.25,3842405,83.28,2375980,101.71,7342793,119.53,6790574,93.551,12.18,1892.82,89.9754,3057.97,3067.1478
6/11/2018,6757.41,2788497501,522.9980387,1323637043,1557517.207,278.56,58892515,174.91,22319709,123.23,3201179,106.88,1836321,107.43,3053412,83.25,3758978,101.61,1875769,119.31,6844224,93.576,12.35,1893.66,89.6466,3081.26,3052.7831
6/12/2018,6533.32,1973448736,529.1308298,1163129333,1523509.135,278.92,72329028,175.83,22511832,122.82,7279620,107.2,2434165,107.55,4316329,83.21,3024743,101.55,1664843,119.34,6048154,93.802,12.34,1894.23,89.8981,3073.8,3079.8018
6/13/2018,6305.21,2060764063,495.0763559,1183551768,1185021.671,278.03,79070610,175.82,37858584,123.19,5867744,107.76,2182113,107.55,3598358,83.17,2351572,101.43,3294672,119.28,8834656,93.713,12.94,1894.36,89.9678,3078.72,3049.7965
6/14/2018,6658.03,2571112868,474.859113,1330197064,1476714.329,278.73,77097620,177.6,35915978,123.38,8015447,108.16,1667250,107.88,3755174,83.2,1737412,101.75,3626405,120.27,10078771,94.772,12.12,1894.88,89.2162,3120.67,3044.1597
6/15/2018,6496.63,2354179149,516.6441704,1634517038,2954359.888,277.13,120041562,176.98,49615730,121.34,14536993,104.4,3436806,107.85,2988748,83.24,2663668,101.83,5826513,120.38,7992758,94.789,11.98,1898.54,87.7026,3088.8,3021.9008
6/18/2018,6723.99,1120785833,491.400276,675191595,780954.9597,276.56,52917581,176.5,31633192,121.11,3845950,106.32,2223116,107.79,2958499,83.26,1027046,101.88,4601074,120.27,4893710,94.801,12.31,1897.69,87.6264,3063.46,#N/A
6/19/2018,6693.33,1750367371,512.4288525,861532499.7,1223582.343,275.5,97531510,176,38235994,120.8,4925832,105.12,1999770,107.64,3002453,83.29,2348523,102.145,4172900,120.97,6133301,95.085,13.35,1893.57,86.5778,3048.95,2907.8221
6/20/2018,6747.45,1649449915,532.0039134,1047558826,1283164.173,275.97,53785486,177.25,33038042,120.26,4548491,106.24,2540238,107.76,2498135,83.25,1369250,101.82,3058959,119.91,6879114,95.055,12.79,1896.33,86.7779,3059.03,2915.7314
6/21/2018,6713.32,1626421446,529.7630466,983081480.7,1168874.429,274.24,71061404,175.71,43469439,120.05,5681906,106.48,2245379,107.55,4534954,83.3,825383,102.09,2680469,120.54,7235850,94.743,14.64,1888.64,86.4193,3035.2,2875.8099
6/22/2018,6067.5,1400178396,520.6671645,901042405.3,1173163.352,274.74,56612003,175.32,30073187,120.34,4518408,112.16,4123493,107.58,1998855,83.31,1154315,102.11,2309933,120.53,4082473,94.517,13.77,1891.54,87.3203,3081.12,2889.7603
6/25/2018,6243.53,2452039492,455.7184306,1813906376,2063224.06,271,137854162,171.37,77799725,119.89,9300195,110.16,3099945,107.34,4679734,83.34,721344,102.25,8111232,120.8,8363674,94.276,17.33,1873.75,86.1721,3009.27,2859.3364
6/26/2018,6182.38,4326984848,458.9258012,3935188499,1956735.031,271.6,68683211,172.07,39008146,119.26,8675447,114.16,4206997,107.34,1622870,83.34,3127723,102.3,3873192,120.97,5450031,94.659,15.92,1877.7,86.5277,3011.69,2844.5081
6/27/2018,6126.79,3248018160,430.6017844,3145279252,1358098.468,269.35,105110674,169.73,52843497,118.58,6480501,117.2,4305111,107.07,5228834,83.39,4012229,102.69,3044183,122.11,8173837,95.268,17.91,1864.49,87.1417,3035.84,2813.1775
6/28/2018,6050,2057221708,437.8765375,1459598904,1501570.452,270.89,76650517,171.19,46407708,118.22,7760936,118.88,3882687,106.68,4349920,83.39,1049975,102.59,3705643,122.14,7109543,95.386,16.85,1874.43,86.7896,3020.12,2786.8966
6/29/2018,5899.3,1928320709,420.8621242,1247515217,2535219.72,271.28,97592499,171.65,36408464,118.65,8002828,120.48,2701251,106.44,5859198,83.37,4905004,102.51,2721230,121.72,11164777,94.636,16.09,1877.72,87.4095,3042.96,2847.4181
7/2/2018,6618.99,2601785822,447.6805506,1389903375,478369.2205,271.86,63554774,172.8,31770026,117.46,12021957,119.68,2692019,105.93,4800874,83.23,3517797,102.25,3911496,121.35,9661972,95.035,15.6,1882.21,85.7301,3021.67,2775.557
7/3/2018,6616.58,3392521918,472.3116584,1756088768,1107073.388,270.9,42187071,170.8,25512707,118.65,8900973,119.36,2636365,105.99,3490998,83.26,1330618,102.51,1463832,122,3808806,94.671,16.14,1875.93,85.925,3050.67,2786.8878
7/5/2018,6506,3111969366,463.2222083,1569050880,1084154.351,273.11,56925919,172.92,31626198,119.05,4951873,118.24,2737152,106.41,4285999,83.25,1892567,102.52,1682545,122.35,3860359,94.469,14.97,1889.37,85.5303,3067.39,2733.8819
7/6/2018,6570.75,3315114738,466.8794801,1727252654,611468.1643,275.42,66493696,175.61,37005574,118.86,2947058,119.68,2368135,106.68,3331880,83.27,3113182,102.61,3206616,122.75,4679906,94.036,13.37,1901.5,86.2079,3072.55,2747.2285
7/9/2018,6690,5015170530,483.8040308,1475654563,355686.5239,277.9,50550399,177.19,27362061,119.15,4075297,120.24,1612272,106.86,2634710,83.22,1378696,102.35,2258773,121.96,5952743,94.078,12.69,1911.29,86.1289,3089.82,2815.1095
7/10/2018,6384.26,5246420831,469.7022294,1637687611,727640.1312,278.9,51966829,177.32,23902488,118.93,3754770,120.56,1926900,106.86,3127340,83.21,2161787,102.27,4461056,121.95,5759682,94.152,12.64,1913.68,85.763,3099.61,2827.6252
7/11/2018,6351.78,4358427108,431.7644545,1785960365,942674.7178,276.86,77054739,176.42,30280553,117.64,6974791,114.48,4801039,106.77,3277491,83.24,953314,102.48,2198695,122.42,6869150,94.72,13.63,1909.31,83.4448,3055.04,2777.7711
7/12/2018,6165.91,3969169304,443.0254304,1290310142,1061248.125,279.37,60124687,179.46,27930119,118.13,4585460,115.12,2938801,107.07,7356793,83.23,1298971,102.44,1385932,122.41,4824734,94.806,12.58,1915.54,84.0096,3083.02,2837.6586
7/13/2018,6182.25,3534743492,427.7922444,1431811643,1319818.696,279.59,48234964,179.61,28067961,117.61,5444284,115.76,2398041,107.07,2805430,83.25,1241435,102.61,2892476,122.72,4078970,94.752,12.18,1916.86,83.8306,3089.37,2831.1837
7/16/2018,6663.41,2857367440,446.6095209,1144805113,1696894.766,279.34,48201038,179.18,21405310,117.55,3670943,111.52,3900274,106.98,2193667,83.23,1530694,102.44,1782641,122.21,5517099,94.511,12.83,1917.95,82.8425,3073.64,2814.0418
7/17/2018,7317.11,4559363479,478.208507,2202047226,4463640.891,280.47,52315500,180.27,31034075,116.28,7939635,111.6,6807061,107.07,2912647,83.215,2830639,102.38,1034701,121.98,3764341,94.945,12.06,1919.15,82.8235,3077.17,2798.1259
7/18/2018,7336.15,6194130741,497.1775461,1948063361,2677167.48,281.06,44593465,179.93,23220839,116.31,5391963,112.8,2784428,107.16,2789990,83.21,972797,102.3,1355277,121.49,6329961,95.08,12.1,1919.68,83.1195,3100.91,2787.257
7/19/2018,7412.5,4843025305,475.9901579,1914258994,4619439.18,280,61412117,179.03,31094145,115.81,14227628,113.04,2766291,107.1,2282483,83.25,1185255,102.58,4201724,122.26,6166739,95.154,12.87,1919.9,83.0658,3099.37,2772.5454
7/20/2018,7346.94,4107857511,464.7899427,1540257888,2081505.291,279.68,82372729,178.99,35907619,116.56,7892317,113.2,2851185,107.13,1933630,83.25,1730787,102.22,3363165,120.76,10469693,94.449,12.86,1918.25,83.683,3098.75,2829.2712
7/23/2018,7700.86,5717881946,455.5332019,1171779230,3075073.751,280.2,47047565,179.56,22184720,116,6247368,112.72,2936997,107.13,2780750,83.2,1083088,101.72,5285683,119.27,11571846,94.669,12.62,1921.12,83.6367,3096.5,2859.5424
7/24/2018,8218.09,6202101798,447.9213791,1376984398,2636452.981,281.61,68026935,180.3,36900281,116.04,4801046,113.84,2495564,107.34,2378286,83.21,1563389,101.79,3293839,119.68,9053492,94.608,12.41,1924.64,84.074,3123.99,2905.5618
7/25/2018,8173.89,5592076818,477.2092717,1761639225,1889737.85,284.01,78882927,182.82,36022078,116.68,5480914,115.36,2686585,107.52,3849293,83.18,682784,101.72,2408954,119.49,7357068,94.363,12.29,1929.72,84.9295,3116.44,2903.6467
7/26/2018,8140.48,4086880124,468.7374923,1567839914,1619302.331,283.34,57919495,180.05,40873485,115.77,6382946,115.76,1978292,107.58,3001621,83.18,2208519,101.61,2598215,119.26,6821057,94.75,12.14,1928.68,84.953,3149.71,2882.2254
7/27/2018,8224,3429994450,460.8693339,1425778760,1526530.454,281.42,76783177,177.62,59456093,115.83,5242099,114.56,1882916,107.52,1965944,83.19,1425339,101.77,1435099,119.46,4542059,94.675,13.03,1925.32,84.8391,3162.77,2873.5938
7/30/2018,8150.08,2598593362,466.4192291,8096703017,3165230.405,279.95,63742508,175.11,60192990,115.65,4157371,116.32,2155036,107.61,2292188,83.19,4199587,101.64,3832706,119.05,7111165,94.324,14.26,1921.3,85.3821,3151.68,2869.0495
7/31/2018,7686.77,3497813385,458.0809212,1658111274,951179.1447,281.33,68570493,176.45,47285135,115.99,5508456,114.24,2030490,107.82,6030335,83.19,2525735,101.78,3053579,119.7,6797432,94.493,12.83,1926.63,85.3947,3165.21,2876.4009
8/1/2018,7476.16,4675498855,432.3501179,1576813469,1615377.074,280.86,53853326,177.12,37101925,115.14,7941660,112.72,2264226,107.43,4355920,83.06,9125550,101.34,5366771,118.46,13312687,94.624,13.15,1926.17,84.2491,3149.41,2824.5337
8/2/2018,7548.18,11591125727,417.2754068,5779965392,913516.891,282.39,63426363,179.53,47178229,114.52,6204210,114.88,2169658,107.46,2301460,83.11,1911300,101.46,3370763,118.63,4451078,95.159,12.19,1930.81,84.5095,3117.89,2768.0239
8/3/2018,7386.51,6834800615,410.9251331,2616667155,828668.2608,283.6,53935386,180.08,28934445,114.92,5953227,114.16,2062802,107.61,3154423,83.12,1371156,101.72,2174780,119.22,6162443,95.143,11.64,1934.37,84.8999,3136.16,2740.4429
8/6/2018,6920,5989412029,409.1649354,2106705189,30574447.64,284.64,39400887,181.14,24808763,114.33,5811614,114.48,2556026,107.67,2978748,83.14,1148229,101.77,3867205,119.29,4200296,95.357,11.27,1936.75,85.0631,3132.95,2705.1565
8/7/2018,6865.73,6927841832,404.8171979,2315454593,121108672.7,285.58,43196646,181.8,29895664,114.59,5188447,114.88,1672352,107.79,3006916,83.11,927514,101.56,2181388,118.67,5346872,95.216,10.93,1938.13,85.4817,3152.44,2779.374
8/8/2018,6315.11,6729676124,377.7509011,1851482817,81164838.13,285.46,42114551,182.02,22680749,114.91,3809872,111.2,3610015,107.79,2815335,83.12,1438258,101.65,2780441,118.79,5641629,95.051,10.85,1938.63,85.1261,3143.16,2744.0696
8/9/2018,6505.93,6834119515,353.6461229,1935897433,140679136.5,285.07,35716976,181.91,18852898,114.74,4252956,111.04,2018682,107.61,2811752,83.17,660690,101.93,4318009,119.79,7144257,95.504,11.27,1938.43,84.8891,3137.5,2794.3818
8/10/2018,6184.32,5843796067,363.6851799,2317855524,2574369.383,283.16,77076044,180.52,33818464,114.69,6757857,112.64,2255276,107.43,3462444,83.25,1496558,102.37,4327822,120.66,8457940,96.357,13.16,1935.42,84.2307,3100.12,2795.3099
8/13/2018,6281.43,5507023282,317.9561131,2055561310,2590987.688,282.1,65732909,180.32,26089195,112.96,9150873,112.08,3423043,107.4,4238826,83.23,1577408,102.34,1764670,120.41,7923199,96.391,14.78,1934.48,83.5408,3088.25,2785.872
8/14/2018,6069.17,5381627198,284.9586647,2305624515,5478123.34,283.9,43842031,181.45,20913021,113.07,7086193,111.92,2367781,107.55,3337708,83.23,1285475,102.24,2487598,120.14,4251313,96.731,13.31,1939.13,83.771,3093.06,2780.9646
8/15/2018,6371.9,7179484727,277.7460166,3134794914,98531640.67,281.78,102925355,179.23,58528016,111.19,12398366,108.08,5946032,107.31,3923105,83.27,775015,102.49,4810823,120.84,7649988,96.696,14.64,1937.31,82.1694,3051.88,2723.2576
8/16/2018,6253.05,6619548180,281.1411931,2818580242,109675394.9,284.06,69967919,179.82,27711761,111.1,7484637,109.04,2308626,107.49,3028300,83.25,987976,102.46,2594433,120.83,5400385,96.645,13.45,1940.61,83.0114,3063.08,2705.1917
8/17/2018,6477.73,5982589407,286.3202214,2409323175,104232705.6,285.06,65618481,179.86,36092641,112.13,8470951,109.52,2552366,107.58,1935004,83.28,783350,102.5,3043399,120.98,3537626,96.101,12.64,1943.18,83.3457,3060.33,2668.966
8/20/2018,6455.81,5160365103,299.4351226,2503896968,67654795.71,285.67,39807490,179.7,24938956,112.69,5313403,110.08,2190328,107.67,2674605,83.33,761675,102.82,2901051,121.79,5604121,95.9,12.49,1945.87,83.328,3076.8,2698.4658
8/21/2018,6450.98,5578292471,271.0615522,2209797061,63726024.19,286.34,67271983,180.36,26258657,113.02,5042443,110.64,1340447,107.88,2804049,83.31,1449884,102.68,2516672,121.38,4695004,95.256,12.86,1947.12,83.4426,3081.17,2733.8264
8/22/2018,6326.55,5658517103,280.3747171,2099627672,61453618.36,286.17,44993333,181.06,18042380,113.27,6215910,114.16,2537693,107.91,1948464,83.33,609773,102.87,2396765,121.86,5309599,95.146,12.25,1948.06,83.5908,3077.18,2714.6082
8/23/2018,6415.3,6759411528,269.2483994,2312267791,94456844.91,285.79,49204851,180.8,25776166,112.2,5500102,114.16,1441387,107.85,3500407,83.32,702726,102.86,871043,122.05,5329024,95.666,12.41,1947.31,83.1093,3070.7,2724.6244
8/24/2018,6610.53,6096332849,275.8083851,2099144009,39667161.36,287.51,57487399,182.48,23136113,114.16,9214703,115.44,1787909,108.03,1687593,83.33,2277157,102.89,1296659,122.29,6092150,95.146,11.99,1951.23,83.6904,3069.1,2729.4308
8/27/2018,6714.59,5215045899,273.5034142,1905358201,32137787.48,289.78,57072377,184.34,29343552,114.59,4364167,116,1358447,108.09,1236085,83.3,952799,102.66,1852217,121.59,6407403,94.779,12.16,1955.65,83.7612,3081.47,2780.899
8/28/2018,7082.2,5444349729,286.9611038,2157563440,69855020.17,289.92,46943472,184.61,20277036,113.68,6101386,115.44,1341259,108.09,2495846,83.27,931844,102.43,1506723,120.86,4929337,94.72,12.5,1955.79,83.3627,3073.66,2777.9808
8/29/2018,7041.51,6246602892,296.2961276,2548394710,106117405.9,291.48,61485514,186.74,29175591,114.2,5616329,117.28,2214942,108.03,2135625,83.26,582219,102.4,1420391,121.02,5613329,94.6,12.25,1957.67,83.8224,3083.76,2769.2947
8/30/2018,6915.44,5976493149,288.5053606,2536785879,120273727.8,290.3,61229501,186.41,29315453,113.64,5431837,118,1791733,107.91,3517327,83.32,1657127,102.59,2780914,121.28,5302865,94.723,13.53,1955.53,83.6155,3071.61,2737.7367
8/31/2018,7037.76,6587864491,285.1028726,2491159404,114431190.9,290.31,66140838,186.65,28653248,113.51,5048673,117.68,1375350,108,4270897,83.34,4047499,102.61,2132150,120.995,9677540,95.14,12.86,1956.4,83.736,3042.34,2725.2499
9/4/2018,7359.77,4511643010,288.8528256,2057722571,83707328.69,289.81,57594367,185.85,29063537,112.93,6617486,116.64,1879479,107.4,4958585,83.19,1358683,102.17,3419538,120.03,18343553,95.439,13.16,1957.32,83.1276,3025.6,2750.5804
9/5/2018,6948.4,5344233220,285.4857566,2979570499,92325772.09,289.03,72452437,183.45,42623326,113.32,4459202,115.92,1609201,107.28,3936893,83.19,846298,102.16,1332312,119.71,9422630,95.184,13.91,1956.71,82.6974,2991.32,2704.3368
9/6/2018,6437.74,7036065651,232.5957687,4099897500,159199540.9,288.16,65909863,181.81,46091403,113.54,4784729,114.4,1942388,107.28,3648537,83.22,5085853,102.37,1656715,120.15,9566047,95.021,14.65,1955.19,82.4301,2968.07,2691.5929
9/7/2018,6419.07,6558109771,229.374958,2701061396,171456015,287.6,73524824,181.11,46629495,113.23,3714023,114.24,1718588,107.28,7155227,83.13,835522,101.91,4404950,119.13,11212607,95.365,14.88,1955.02,82.5853,2971.1,2702.3007
9/10/2018,6301.19,4174629548,195.8773383,3175761389,139319186.6,288.1,50210903,181.72,26131977,113.15,2316718,113.68,1242658,107.49,2780799,83.14,623814,101.97,3110962,119.57,6386352,95.15,14.16,1958.22,82.9329,2983.59,2669.4845
9/11/2018,6253,4504626594,196.3615327,2491788678,145188131.9,289.05,50530492,183.12,30116460,113.22,3791338,116.8,1551404,107.52,5059897,83.09,763703,101.6,3360533,118.66,5440021,95.249,13.22,1960.76,82.9778,2981.32,2664.7997
9/12/2018,6304.72,5001529025,184.0822318,2596452766,149542385.4,289.12,59810758,182.58,36203973,114.17,6315934,118.24,2331057,107.76,2961460,83.09,687552,101.72,1398928,118.94,3347210,94.799,13.14,1961.29,83.4708,3000.78,2656.1101
9/13/2018,6464.53,5026516733,182.9455763,2604494815,144294630.3,290.83,51034222,184.53,31133188,113.76,5636023,115.92,2303342,107.94,4024366,83.1,687203,101.71,1281586,119.12,4833033,94.518,12.37,1962.94,82.7206,3000.37,2686.5784
9/14/2018,6524.16,4987196752,211.8267275,3501498583,147259662.5,290.88,55079875,183.99,31224132,113.02,5375645,116,2044780,108.06,3482004,83.07,718481,101.52,3749860,118.55,5579455,94.927,12.07,1963.31,82.4586,3007.89,2681.6431
9/17/2018,6210.68,4715407407,220.1415794,2369163812,111924747,289.34,68244043,181.34,33071197,113.61,4727254,115.76,1802907,107.94,2013496,83.05,2312938,101.54,3808368,118.55,5432961,94.496,13.68,1962.79,82.1393,3008.61,2651.7886
9/18/2018,6316.64,4600931272,196.5766097,2973745225,140550021.1,290.91,61930407,182.84,31877347,113.44,4737849,117.52,1835954,107.94,2418732,83.04,860424,101.12,4972854,117.31,10182303,94.64,12.79,1964.11,82.7356,3008.2,2699.9501
9/19/2018,6421.69,4472798160,210.1506965,2669510296,140334543.1,291.22,49080562,182.7,31843377,113.88,4223199,119.52,2182923,107.73,3884563,83.02,659836,100.945,5515879,116.61,13379645,94.537,11.75,1964.38,83.3624,3021.25,2730.8503
9/20/2018,6375.25,5380977505,209.1425268,2532964971,113785163.7,293.58,100360646,184.72,33295820,114.27,4384523,118.4,1846079,107.88,3200700,83.05,945281,100.96,2973763,117.15,8657325,93.912,11.8,1964.75,83.882,3044.8,2729.2438
9/21/2018,6706.54,5059042420,224.3809777,2506415803,118225584,291.99,105479656,183.71,38605353,113.49,6831550,119.68,3544984,107.94,2353186,83.03,1873330,101,1024338,117.1,6173846,94.22,11.68,1962.32,84.4025,3067.38,2797.4848
9/24/2018,6616.11,4322794079,244.7847955,2228170858,113281738.9,291.02,53409645,183.89,34945602,113.47,4435578,122,3086344,107.82,4032931,83.03,777060,100.89,2389846,116.8,5505769,94.185,12.2,1959.84,84.8516,3048.34,#N/A
9/25/2018,6384.54,4626497702,228.3409115,2153893196,135417232.4,290.75,44370037,184.14,25277520,113.65,3004824,122.16,2287982,107.85,2303043,83.04,1217491,100.79,2878702,116.68,6650853,94.133,12.42,1958.73,85.0843,3067.31,2781.1385
9/26/2018,6501.06,4580781824,219.5043438,4690848658,165929123,289.88,79739674,184.27,36210571,113.05,8297429,120.88,1383155,107.88,7172663,83.05,1325876,101.12,2502900,117.5,9512864,94.193,12.89,1955.83,84.6968,3079.37,2806.8133
9/27/2018,6691.55,3788299697,214.9793803,2266901693,135936950.5,290.69,59249455,185.83,33113269,112.05,7683739,122.08,1472735,108.09,3473704,83.05,901893,101.12,6342756,117.58,5758577,94.894,12.41,1959.9,84.7532,3095.27,2791.7748
9/28/2018,6658.3,4690261095,229.2219593,2324850663,151695982.4,290.72,70091385,185.79,28076843,112.76,6020579,124.16,2314640,108.15,2278636,83.09,2340290,101.17,3931040,117.27,12807703,95.132,12.12,1960.52,85.201,3067.94,2821.3501
10/1/2018,6545.55,1908960743,232.7813852,1696510082,139339764.1,291.73,62078937,186.17,27371297,112.57,3893012,127.6,3279414,107.97,4466882,82.93,3392332,100.71,6408018,116.15,22442374,95.298,12,1965.66,86.3638,3071.21,#N/A
10/2/2018,6523.4,1893760873,231.1436846,1380169412,147267340.5,291.56,47258227,185.75,25618608,113.87,10776912,126.96,1999752,107.82,3957160,82.96,3058552,100.97,2914994,116.86,8266949,95.507,12.05,1965.73,87.1491,3059.38,#N/A
10/3/2018,6438.8,2035903501,225.7948538,1289588249,108791430.6,291.72,64694594,185.95,29128683,113.42,6674517,128.64,3278019,107.64,8578702,82.92,1468215,100.22,6612650,114.83,20829180,95.762,11.61,1966.89,87.6762,3081.99,#N/A
10/4/2018,6592,2247969611,220.4744603,1484341832,117307796.7,289.44,111545910,182.38,80557283,113.48,6616212,125.92,3300206,107.16,5058311,82.9,1245360,99.96,6427458,114.02,16207617,95.751,14.22,1955.4,86.7897,3054.75,#N/A
10/5/2018,6589,2059404665,222.1958478,1299403541,109163118.5,287.82,105951698,180.15,83325630,113.8,7994440,125.52,3253287,106.65,11892206,82.89,1692130,99.72,5676607,113.04,18096505,95.624,14.82,1948.4,86.8993,3029.67,#N/A
10/8/2018,6696.1,1499424737,225.6583486,1219257804,65173094.83,287.82,87742172,179.05,66864481,112.54,12111577,125.44,2473343,106.41,6155166,82.87,1601939,99.76,1947785,112.66,5855890,95.761,15.69,1949.44,86.9255,3002.29,2716.5104
10/9/2018,6576.96,2081626437,229.524615,1307100279,70625466.28,287.4,74338982,179.63,49097949,112.6,8352697,126.56,2912576,106.53,4490705,82.9,2939012,99.95,3066265,113.8,11530860,95.668,15.95,1947.63,87.2356,3010.7,2721.013
10/10/2018,6536,1741398467,227.9689078,1144035692,64067243.09,278.3,214731042,171.73,114471052,112.88,10571316,123.04,2259737,105.69,9108889,82.92,1956802,100,3001929,113.49,15290066,95.508,22.96,1886.89,86.3888,2983.13,2725.8367
